# age_bp	solar_modulation_potential_mev
711	725.198426921546
712	698.7149542015135
713	676.9999999999997
714	655.4946236559131
715	636.3519623265166
716	617.3360128233215
717	600.7539814022026
718	584.326590470122
719	571.2375560024689
720	558.3943230919332
721	549.7762828298918
722	541.5128073913305
723	537.2520957368432
724	533.3692578801697
725	533.0
726	533.0
727	535.408715477589
728	538.0968339937475
729	543.6115628920171
730	549.4855996495489
731	557.0212142330898
732	564.7868899464369
733	572.8988510782342
734	581.0627665717525
735	589.0554360812423
736	597.0203902827559
737	603.967542811629
738	610.7377538829154
739	616.5845700460969
740	622.2595434135465
741	626.8546783218176
742	631.2353159037054
743	634.8763266362675
744	638.3609247127695
745	641.032516278051
746	643.5215149041238
747	645.2867286593258
748	646.8796877800123
749	647.5181617251748
750	647.9164015053464
751	647.528038071723
752	646.9306784014655
753	643.8443519643178
754	640.0610740526873
755	634.278393500727
756	627.9065570179806
757	619.7102407359471
758	610.9489655721708
759	600.7600326556616
760	590.10711853607
761	579.1571653292444
762	568.1060114294819
763	557.8620338105575
764	547.9060393062663
765	539.9799283154123
766	532.8114695340504
767	527.8633811230586
768	523.781342094783
769	522.1755119921148
770	521.5781463744885
771	522.5877760299476
772	524.280295095677
773	528.1804643475837
774	533.0589016546861
775	538.7546464626349
776	544.8278031102525
777	551.1698751518288
778	557.6412715796181
779	563.7145755759544
780	569.5886123334863
781	574.6115569184207
782	579.1913143903944
783	582.5438900061727
784	585.2320085223313
785	586.7733756794967
786	587.6694151848828
787	588.0
788	588.0
789	587.380518109954
790	586.3849186595249
791	585.3893192090958
792	584.3937197586666
793	584.0
794	584.0
795	585.3047988849064
796	587.4951612903226
797	591.4385105535642
798	596.6157307845477
799	603.2318256488882
800	610.8980177417591
801	619.754393580375
802	629.5112681945798
803	639.7703191891836
804	650.4232333087753
805	661.0212301626811
806	671.5745843372298
807	681.1552697078913
808	689.916544871667
809	697.455207980725
810	703.9266044085143
811	707.9932617829195
812	709.8849007387348
813	709.0525079150156
814	705.6674697835567
815	699.605045698015
816	690.9433304792817
817	680.3457876187251
818	667.8012345433182
819	653.9889387799798
820	638.8556764667811
821	623.2435483870967
822	607.1145161290327
823	591.3145061728401
824	575.8824074074075
825	561.6036040700104
826	548.6608112144319
827	537.5278588638217
828	528.5674638099601
829	521.4704366699191
830	516.6915593078593
831	513.9130284144084
832	513.7139085243225
833	515.005987535095
834	518.2914657215109
835	523.5380458373985
836	531.5028414408314
837	540.6930009358636
838	551.6445948905839
839	563.4354612612256
840	576.4778140618463
841	589.6374225921422
842	602.9784552278925
843	615.8610262639135
844	628.0073395591487
845	639.1832022460725
846	648.7409569701914
847	657.0960295493913
848	663.3683060870949
849	668.3246940990232
850	670.9132784420705
851	672.6
852	672.6
853	671.5518518518519
854	668.4654320987655
855	664.9838195177317
856	660.7027418808865
857	656.3255012843233
858	651.7457438123494
859	647.2906831803429
860	643.1091654885408
861	639.0185300969716
862	635.135692240298
863	631.3116823639514
864	627.6279643973636
865	623.7730431492802
866	619.4919655124352
867	614.934350172239
868	609.6576730849646
869	604.0864857330599
870	597.7146492503135
871	591.0579837119928
872	583.5909878337744
873	576.0239381931858
874	568.1587025347962
875	560.4141335297985
876	553.046697596623
877	546.0280599749108
878	540.154023217379
879	534.7498133232443
880	530.9664977449446
881	527.7635503783353
882	526.6683691756272
883	525.9030963759458
884	526.4009060135404
885	527.3725393759582
886	530.2597777822027
887	533.2413293243864
888	536.6263674558452
889	539.8495629318412
890	542.338561557914
891	544.4684096294379
892	544.8666494096095
893	544.92422094343
894	543.2317018777005
895	540.9715218733201
896	535.5952848410028
897	529.8574958682622
898	521.9922602098721
899	513.909713068238
900	504.4515182891619
901	494.9933235100857
902	485.5351287310091
903	476.00600346468605
904	465.9504490153519
905	455.6760354440458
